attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,old_score,offense_score,defense_score,speed_score,typing_score,movepool_score,mega_score,efficiency,meta_weight,is_meta,is_ohko,is_2hko,coverage_depth,survival_margin,trick_room_favor,priority_net,coverage_types,status_threat_net,setup_potential_net
Venusaur,Beartic,Frenzy Plant,97.1,Icicle Crash,143.2,0.19999999999999996,-0.4,-0.053,-0.497,0.142,-0.233,-0.280,0.000,-0.163,0.05,0,0,1,0.000,-0.432,-0.300,0.000,0.600,-0.400,-0.200
Venusaur,Stunfisk,Frenzy Plant,151.1,Earth Power,47.1,0.7,1.25,0.850,0.211,0.272,0.233,-0.065,0.000,0.379,0.05,0,1,1,0.500,0.529,-0.300,0.000,0.600,-0.300,0.500
Venusaur,Stunfisk-Galar,Frenzy Plant,85.3,Earthquake,61.9,0.7,0.44,-0.131,-0.009,0.272,-0.150,-0.120,0.000,-0.014,0.05,0,0,1,0.000,0.381,-0.300,0.000,0.600,-0.300,0.000
Venusaur,Golurk,Frenzy Plant,201.2,Ice Punch,97.4,0.19999999999999996,1.1,0.850,-0.222,0.103,0.158,0.170,0.000,0.253,0.039,1,1,1,0.500,0.026,-0.300,0.000,0.600,0.300,0.200
Venusaur,Hydreigon,Hyper Beam,59.9,Draco Meteor,89,0,-0.29,-0.301,-0.116,-0.204,-0.075,-0.080,0.000,-0.175,0.039,1,0,1,0.000,0.110,0.000,0.000,0.600,-0.200,0.000
Venusaur,Volcarona,Hyper Beam,55,Overheat,189.7,0,-1.35,-0.633,-0.720,-0.205,-0.308,0.070,0.000,-0.435,0.039,1,0,0,0.000,-0.897,0.000,0.000,0.600,0.300,-0.200
Venusaur,Chesnaught,Sludge Wave,133.7,Body Press,23.9,0.19999999999999996,1.16,0.666,0.369,0.053,0.542,0.235,0.000,0.38,0.02,1,1,1,0.250,0.761,-0.300,0.000,0.600,0.100,0.500
Venusaur,Delphox,Hyper Beam,61.3,Heat Wave,123.9,0,-0.63,-0.291,-0.325,-0.237,-0.308,-0.060,0.000,-0.253,0.137,1,0,1,0.000,-0.239,0.000,0.000,0.600,-0.200,-0.200
Venusaur,Greninja,Frenzy Plant,244.9,Ice Beam,73.5,0,1.71,0.850,0.052,-0.359,0.308,0.090,0.000,0.236,0.02,1,1,1,0.500,0.265,0.000,0.000,0.600,0.100,0.200
Venusaur,Diggersby,Frenzy Plant,211.3,Giga Impact,74.2,0,1.37,0.850,-0.083,-0.059,0.158,0.170,0.000,0.255,0.05,0,1,1,0.500,0.258,-0.300,0.000,0.600,0.300,0.200
Venusaur,Talonflame,Hyper Beam,80.4,Brave Bird,176.1,0,-0.96,-0.164,-0.695,-0.413,-0.308,0.060,0.000,-0.33,0.137,1,0,1,0.000,-0.761,0.000,0.000,0.600,0.100,-0.200
Venusaur,Vivillon,Hyper Beam,100,Hurricane,121.3,0,-0.21,-0.033,-0.309,-0.117,-0.308,-0.190,0.000,-0.161,0.02,1,0,1,0.000,-0.213,0.000,0.000,0.600,-0.300,0.000
Venusaur,Floette,Sludge Wave,1274.7,Moonblast,3.9,0.5,12.86,0.775,0.470,0.325,0.542,0.385,0.000,0.508,0.373,1,1,1,0.250,0.961,-0.300,0.000,0.600,0.300,0.500
Venusaur,Floette-Eternal,Sludge Wave,96.6,Moonblast,32.9,0,0.64,0.019,0.296,-0.096,0.542,0.335,0.000,0.148,0.373,1,0,1,0.250,0.671,0.000,0.000,0.600,0.300,0.300
Venusaur,Florges,Sludge Wave,79.7,Hyper Beam,63.9,0,0.16,-0.094,0.110,-0.035,0.542,0.120,0.000,0.059,0.05,0,0,1,0.250,0.361,-0.300,0.000,0.600,0.300,0.000
Venusaur,Pangoro,Frenzy Plant,105.9,Giga Impact,80.6,0.19999999999999996,0.31,0.006,-0.047,0.101,0.075,0.090,0.000,0.027,0.05,0,0,1,0.000,0.194,-0.300,0.000,0.600,0.100,0.200
Venusaur,Furfrou,Frenzy Plant,100,Giga Impact,91,0,0.09,-0.033,-0.184,-0.191,0.000,0.050,0.000,-0.089,0.05,0,0,1,0.000,0.090,0.000,0.000,0.600,0.000,0.200
Venusaur,Meowstic,Frenzy Plant,109.4,Expanding Force,85.2,0,0.24,0.029,-0.093,-0.352,-0.233,-0.000,0.000,-0.108,0.02,1,0,1,0.000,0.148,0.000,-0.500,0.600,-0.300,0.200
Venusaur,Meowstic-F,Frenzy Plant,109.4,Future Sight,127.7,0,-0.18,0.029,-0.348,-0.252,-0.233,-0.190,0.000,-0.171,0.05,0,0,1,0.000,-0.277,0.000,0.000,0.600,-0.300,0.000
Venusaur,Aegislash,Frenzy Plant,38.5,Poltergeist,62.6,0.19999999999999996,-0.18,-0.743,-0.014,-0.015,-0.458,0.115,0.000,-0.264,0.118,1,0,0,0.000,0.374,-0.300,-0.500,0.600,0.300,-0.300
Venusaur,Aegislash-Blade,Frenzy Plant,85.9,Poltergeist,97.4,0.19999999999999996,-0.06,-0.127,-0.222,0.085,-0.458,0.050,0.000,-0.118,0.05,0,0,1,0.000,0.026,-0.300,0.000,0.600,0.300,0.000
Venusaur,Aromatisse,Sludge Wave,109.1,Hyper Beam,58.7,1,0.8,0.102,0.141,0.280,0.542,-0.030,0.000,0.173,0.05,0,0,1,0.250,0.413,-0.300,0.000,0.600,-0.200,0.200
Venusaur,Slurpuff,Sludge Wave,138.9,Flamethrower,64.5,0,0.74,0.701,0.106,-0.011,0.542,-0.020,0.000,0.287,0.05,0,1,1,0.250,0.355,-0.300,0.000,0.600,0.000,0.200
Venusaur,Clawitzer,Frenzy Plant,206.8,Ice Beam,81.3,0.19999999999999996,1.32,0.850,0.006,0.071,0.542,0.100,0.000,0.335,0.05,0,1,1,0.500,0.187,-0.300,0.000,0.600,0.300,0.200
Venusaur,Heliolisk,Frenzy Plant,105.8,Hyper Beam,93.5,0,0.12,0.005,-0.068,-0.269,0.075,-0.070,0.000,-0.069,0.05,0,0,1,0.000,0.065,0.000,0.000,0.600,-0.300,0.200
Venusaur,Tyrantrum,Frenzy Plant,131.8,Head Smash,118.7,0,0.13,0.579,-0.350,-0.003,-0.075,0.050,0.000,0.083,0.05,0,1,1,0.000,-0.187,-0.300,0.000,0.600,0.300,0.000
Venusaur,Aurorus,Frenzy Plant,148.5,Ice Beam,105.8,0.19999999999999996,0.49,0.840,-0.216,0.064,-0.075,-0.150,0.000,0.188,0.05,0,1,1,0.500,-0.058,-0.300,0.000,0.600,-0.200,0.000
Venusaur,Sylveon,Sludge Wave,82.4,Hyper Beam,63.2,0.19999999999999996,0.25,-0.076,0.114,-0.015,0.542,0.140,0.000,0.071,0.078,1,0,1,0.250,0.368,-0.300,-0.500,0.600,0.000,0.000
Venusaur,Hawlucha,Hyper Beam,85.6,Brave Bird,158.7,0,-0.73,-0.129,-0.515,-0.304,-0.233,-0.020,0.000,-0.254,0.02,1,0,1,0.000,-0.587,0.000,0.000,0.600,-0.100,-0.200
Venusaur,Dedenne,Sludge Wave,169,Hyper Beam,51.6,0,1.17,0.775,0.259,-0.221,0.617,-0.140,0.000,0.301,0.05,0,1,1,0.250,0.484,0.000,0.000,0.600,-0.300,0.200
Venusaur,Goodra,Hyper Beam,40,Draco Meteor,81.9,0,-0.42,-0.733,-0.073,0.000,-0.075,0.045,0.000,-0.241,0.05,0,0,0,0.000,0.181,0.000,0.000,0.600,0.300,-0.300
Venusaur,Goodra-Hisui,Hyper Beam,21.3,Flash Cannon,51,0.19999999999999996,-0.24,-0.858,0.112,0.085,-0.692,0.115,0.000,-0.27,0.02,1,0,0,0.000,0.490,-0.300,0.000,0.600,0.300,-0.300
Venusaur,Klefki,Frenzy Plant,58.3,Last Resort,56.8,0,0.02,-0.611,0.096,-0.095,-0.383,-0.070,0.000,-0.224,0.05,0,0,0,0.000,0.432,-0.300,0.000,0.600,0.000,0.000
Venusaur,Trevenant,Sludge Wave,64.4,Poltergeist,81.9,0.19999999999999996,-0.12,-0.271,-0.054,0.072,0.000,0.050,0.000,-0.075,0.05,0,0,1,0.000,0.181,-0.300,0.000,0.600,0.300,0.000
Venusaur,Gourgeist,Sludge Wave,77.9,Explosion,108.4,0,-0.31,-0.181,-0.213,-0.077,0.000,-0.050,0.000,-0.128,0.05,0,0,1,0.000,-0.084,0.000,0.000,0.600,0.000,-0.200
Venusaur,Gourgeist-Small,Sludge Wave,83.8,Explosion,104.5,0,-0.21,-0.141,-0.190,-0.197,0.000,-0.050,0.000,-0.134,0.05,0,0,1,0.000,-0.045,0.000,0.000,0.600,0.000,-0.200
Venusaur,Gourgeist-Large,Sludge Wave,72.7,Explosion,111.6,0,-0.39,-0.215,-0.233,-0.032,0.000,-0.050,0.000,-0.134,0.05,0,0,1,0.000,-0.116,-0.300,0.000,0.600,0.000,-0.200
Venusaur,Gourgeist-Jumbo,Sludge Wave,68.1,Explosion,116.1,0.19999999999999996,-0.42,-0.246,-0.260,0.088,0.000,-0.050,0.000,-0.126,0.05,0,0,1,0.000,-0.161,-0.300,0.000,0.600,0.000,-0.200
Venusaur,Avalugg,Frenzy Plant,144.7,Ice Spinner,125.2,1,0.49,0.665,-0.389,0.302,-0.233,0.120,0.000,0.151,0.05,0,1,1,0.000,-0.252,-0.300,0.000,0.600,0.300,0.000
Venusaur,Avalugg-Hisui,Frenzy Plant,338.8,Mountain Gale,197.4,0.7,1.62,0.850,-0.822,0.239,-0.075,0.050,0.000,0.095,0.05,0,1,1,0.500,-0.974,-0.300,0.000,0.600,0.300,0.000
Venusaur,Noivern,Hyper Beam,68.8,Sky Attack,96.8,0,-0.28,-0.241,-0.219,-0.389,-0.308,-0.030,0.000,-0.239,0.05,0,0,1,0.000,0.032,0.000,0.000,0.600,0.100,0.000
Venusaur,Decidueye,Sludge Wave,57.5,Poltergeist,80,0,-0.23,-0.617,-0.043,-0.040,0.000,0.120,0.000,-0.192,0.05,0,0,0,0.000,0.200,-0.300,0.000,0.600,0.300,0.000
Venusaur,Decidueye-Hisui,Sludge Wave,111.7,Giga Impact,75.5,0.19999999999999996,0.42,0.120,0.059,0.040,0.542,0.090,0.000,0.122,0.05,0,0,1,0.250,0.245,-0.300,0.000,0.600,0.100,0.200
Venusaur,Incineroar,Hyper Beam,58.8,Flare Blitz,183.2,0.19999999999999996,-1.18,-0.308,-0.737,-0.015,-0.308,-0.010,0.000,-0.312,1,1,0,1,0.000,-0.832,-0.300,-0.500,0.600,0.100,-0.200
Venusaur,Primarina,Frenzy Plant,156.1,Hyper Beam,69,0.19999999999999996,0.93,0.925,0.154,0.063,0.617,-0.100,0.000,0.38,0.098,1,1,1,0.750,0.310,-0.300,0.000,0.600,-0.200,0.200
Venusaur,Toucannon,Hyper Beam,74.2,Sky Attack,221.9,0.19999999999999996,-1.42,-0.205,-0.838,0.040,-0.308,-0.080,0.000,-0.302,0.05,0,0,1,0.000,-1.000,-0.300,0.000,0.600,0.100,-0.200
Venusaur,Crabominable,Frenzy Plant,108.7,Ice Hammer,170.3,0.7,-0.41,0.025,-0.585,0.098,-0.158,0.190,0.000,-0.116,0.02,1,0,1,0.000,-0.703,-0.300,-0.500,0.600,0.300,0.000
Venusaur,Lycanroc,Frenzy Plant,256,Stone Edge,77.4,0,1.79,0.850,-0.102,-0.256,0.158,0.090,0.000,0.203,0.05,0,1,1,0.500,0.226,0.000,0.000,0.600,0.100,0.200
Venusaur,Lycanroc-Midnight,Frenzy Plant,215,Stone Edge,77.4,0,1.38,0.850,-0.102,-0.016,0.158,0.020,0.000,0.244,0.05,0,1,1,0.500,0.226,0.000,0.000,0.600,0.100,0.200
Venusaur,Lycanroc-Dusk,Frenzy Plant,256,Giga Impact,100.6,0,1.55,0.850,-0.242,-0.240,0.158,0.040,0.000,0.166,0.05,0,1,1,0.500,-0.006,0.000,0.000,0.600,0.100,0.000
Venusaur,Toxapex,Frenzy Plant,82.4,Gunk Shot,63.9,0.7,0.4,-0.151,0.054,0.263,0.000,0.050,0.000,0.026,0.05,0,0,1,0.000,0.361,-0.300,0.000,0.600,0.300,0.000
Venusaur,Mudsdale,Frenzy Plant,179.4,Earthquake,81.3,0.7,1.19,0.850,-0.126,0.285,0.158,0.170,0.000,0.313,0.05,0,1,1,0.500,0.187,-0.300,0.000,0.600,0.300,0.200
Venusaur,Araquanid,Frenzy Plant,76.2,Leech Life,45.2,0.7,0.52,-0.192,0.166,0.207,0.075,0.265,0.000,0.059,0.02,1,0,1,0.000,0.548,-0.300,0.000,0.600,0.300,0.300
Venusaur,Salazzle,Hyper Beam,95.1,Overheat,163.9,0,-0.69,-0.066,-0.565,-0.311,-0.617,-0.280,0.000,-0.313,0.05,0,0,1,0.000,-0.639,0.000,0.000,0.600,-0.400,-0.200
Venusaur,Tsareena,Sludge Wave,122.4,Triple Axel,23.2,0,0.99,0.591,0.298,-0.011,0.700,0.235,0.000,0.343,0.02,1,1,1,0.250,0.768,-0.300,0.000,0.600,0.100,0.500
Venusaur,Oranguru,Frenzy Plant,77,Future Sight,132.9,0.19999999999999996,-0.5,-0.187,-0.379,0.040,-0.233,-0.280,0.000,-0.194,0.02,1,0,1,0.000,-0.329,-0.300,0.000,0.600,-0.400,-0.200
Venusaur,Passimian,Frenzy Plant,116.6,Giga Impact,79.4,0,0.37,0.077,-0.039,-0.022,0.308,0.090,0.000,0.049,0.05,0,0,1,0.000,0.206,0.000,0.000,0.600,0.100,0.200
Venusaur,Mimikyu,Frenzy Plant,101.5,Giga Impact,65.2,0,0.36,-0.023,0.046,-0.188,0.075,-0.100,0.000,-0.036,0.02,1,0,1,0.000,0.348,0.000,0.000,0.600,-0.200,0.200
Venusaur,Drampa,Hyper Beam,64.7,Draco Meteor,94.8,0.7,-0.09,-0.269,-0.150,0.240,-0.075,-0.050,0.000,-0.083,0.02,1,0,1,0.000,0.052,-0.300,0.000,0.600,-0.300,0.000
Venusaur,Kommo-o,Hyper Beam,58.7,Clanging Scales,42.6,0,0.16,-0.609,0.238,-0.040,0.000,0.185,0.000,-0.113,0.118,1,0,0,0.000,0.574,0.000,0.000,0.600,0.100,0.300
Venusaur,Corviknight,Hyper Beam,30.1,Brave Bird,152.3,0,-1.22,-0.799,-0.552,-0.016,-0.925,-0.015,0.000,-0.475,0.137,1,0,0,0.000,-0.523,-0.300,0.000,0.600,0.100,-0.500
Venusaur,Flapple,Sludge Wave,179.3,Fly,90.3,0,0.89,0.775,-0.105,0.005,0.233,0.100,0.000,0.241,0.05,0,1,1,0.250,0.097,-0.300,0.000,0.600,0.300,0.200
Venusaur,Appletun,Sludge Wave,113.5,Draco Meteor,77.4,0.7,0.57,0.132,0.029,0.325,0.233,0.100,0.000,0.145,0.05,0,0,1,0.250,0.226,-0.300,0.000,0.600,0.300,0.200
Venusaur,Sandaconda,Frenzy Plant,246.3,Earthquake,73.5,0,1.73,0.850,-0.079,-0.003,0.158,-0.020,0.000,0.248,0.05,0,1,1,0.500,0.265,-0.300,0.000,0.600,0.000,0.200
Venusaur,Polteageist,Frenzy Plant,91.9,Psychic,87.7,0,0.04,-0.087,-0.108,-0.040,-0.075,0.120,0.000,-0.057,0.05,0,0,1,0.000,0.123,-0.300,0.000,0.600,0.300,0.000
Venusaur,Hatterene,Sludge Wave,128.8,Psychic,131.6,1,0.27,0.634,-0.296,0.250,0.075,-0.050,0.000,0.169,0.02,1,1,1,0.250,-0.316,-0.300,0.000,0.600,-0.300,0.000
Venusaur,Mr. Rime,Frenzy Plant,89,Future Sight,152.3,0,-0.63,-0.107,-0.495,-0.070,-0.233,-0.400,0.000,-0.233,0.05,0,0,1,0.000,-0.523,-0.300,0.000,0.600,-0.700,-0.200
Venusaur,Runerigus,Frenzy Plant,198.5,Self-Destruct,89.7,0.7,1.3,0.850,-0.176,0.280,0.158,0.020,0.000,0.285,0.05,0,1,1,0.500,0.103,-0.300,0.000,0.600,0.100,0.200
Venusaur,Alcremie,Sludge Wave,107.1,Psychic,76.1,0.19999999999999996,0.37,0.089,0.037,0.053,0.542,0.020,0.000,0.103,0.05,0,0,1,0.250,0.239,-0.300,0.000,0.600,0.100,0.200
Venusaur,Morpeko,Frenzy Plant,156.4,Double-Edge,54.2,0,1.02,0.700,0.112,-0.174,0.075,-0.100,0.000,0.201,0.05,0,1,1,0.000,0.458,0.000,0.000,0.600,-0.200,0.200
Venusaur,Dragapult,Frenzy Plant,52.8,Phantom Force,71.6,0,-0.19,-0.648,-0.068,-0.415,-0.383,0.070,0.000,-0.326,0.078,1,0,0,0.000,0.284,0.000,0.000,0.600,0.000,0.000
Venusaur,Wyrdeer,Frenzy Plant,96.6,Giga Impact,108.4,0.19999999999999996,-0.06,-0.056,-0.288,-0.015,-0.233,-0.170,0.000,-0.132,0.05,0,0,1,0.000,-0.084,-0.300,0.000,0.600,-0.300,-0.200
Venusaur,Kleavor,Frenzy Plant,124.8,Giga Impact,85.8,0,0.39,0.532,-0.153,-0.085,-0.075,0.100,0.000,0.107,0.05,0,1,1,0.000,0.142,0.000,0.000,0.600,0.300,0.200
Venusaur,Basculegion,Frenzy Plant,176.4,Wave Crash,60.6,0,1.16,0.850,0.073,-0.181,0.233,0.240,0.000,0.284,0.49,1,1,1,0.500,0.394,-0.300,-0.500,0.600,0.300,0.200
Venusaur,Basculegion-F,Frenzy Plant,176.4,Hyper Beam,59.4,0,1.17,0.850,0.137,-0.081,0.233,0.100,0.000,0.306,0.05,0,1,1,0.500,0.406,-0.300,0.000,0.600,0.300,0.200
Venusaur,Sneasler,Hyper Beam,71,Dire Claw,67.7,0,0.03,-0.227,0.031,-0.420,-0.308,0.040,0.000,-0.171,0.941,1,0,1,0.000,0.323,0.000,-0.500,0.600,0.100,0.000
Venusaur,Meowscarada,Sludge Wave,152.3,Knock Off,49,0,1.03,0.775,0.143,-0.389,0.233,0.165,0.000,0.23,0.02,1,1,1,0.250,0.510,0.000,0.000,0.600,0.100,0.500
Venusaur,Skeledirge,Frenzy Plant,48,Blast Burn,189.7,0.19999999999999996,-1.36,-0.680,-0.720,0.037,-0.617,-0.325,0.000,-0.471,0.05,0,0,0,0.000,-0.897,-0.300,0.000,0.600,-0.500,-0.500
Venusaur,Quaquaval,Frenzy Plant,215,Brave Bird,126.5,0,0.89,0.850,-0.247,-0.063,0.617,-0.110,0.000,0.231,0.05,0,1,1,0.500,-0.265,0.000,0.000,0.600,-0.100,0.000
Venusaur,Maushold,Frenzy Plant,115.4,Giga Impact,87.7,0,0.28,0.069,-0.164,-0.263,0.000,-0.110,0.000,-0.084,0.176,1,0,1,0.000,0.123,0.000,0.000,0.600,-0.400,0.200
Venusaur,Garganacl,Frenzy Plant,171.4,Explosion,116.1,0.7,0.76,0.850,-0.335,0.285,0.158,0.050,0.000,0.249,0.02,1,1,1,0.500,-0.161,-0.300,0.000,0.600,0.300,0.000
Venusaur,Armarouge,Hyper Beam,68.8,Burn Up,178.1,0,-1.09,-0.241,-0.650,-0.080,-0.308,-0.010,0.000,-0.283,0.05,0,0,1,0.000,-0.781,-0.300,0.000,0.600,0.100,-0.200
Venusaur,Ceruledge,Frenzy Plant,46,Bitter Blade,147.1,0,-1.01,-0.693,-0.521,-0.140,-0.617,-0.085,0.000,-0.436,0.02,1,0,0,0.000,-0.471,0.000,-0.500,0.600,0.100,-0.500
Venusaur,Bellibolt,Frenzy Plant,86.4,Hyper Beam,60,0.7,0.47,-0.124,0.133,0.067,0.308,-0.020,0.000,0.038,0.05,0,0,1,0.000,0.400,-0.300,-0.500,0.600,0.000,0.200
Venusaur,Scovillain,Sludge Wave,175.7,Flare Blitz,178.1,0,-0.02,0.775,-0.632,-0.035,0.000,0.050,0.000,0.073,0.039,1,1,1,0.250,-0.781,-0.300,0.000,0.600,0.300,0.000
Venusaur,Espathra,Frenzy Plant,120,Psychic,108.4,0,0.12,0.500,-0.232,-0.245,-0.233,-0.070,0.000,0.013,0.05,0,1,1,0.000,-0.084,0.000,0.000,0.600,0.000,0.000
Venusaur,Tinkaton,Frenzy Plant,41.3,Gigaton Hammer,112.3,0,-0.71,-0.725,-0.237,-0.227,-0.383,-0.275,0.000,-0.388,0.02,1,0,0,0.000,-0.123,0.000,-0.500,0.600,-0.200,-0.500
Venusaur,Palafin,Frenzy Plant,227.4,Wave Crash,40,0,1.87,0.850,0.197,-0.283,0.542,0.155,0.000,0.317,0.098,1,1,1,0.500,0.600,0.000,-0.500,0.600,-0.100,0.500
Venusaur,Palafin-Hero,Frenzy Plant,176,Giga Impact,97.4,0,0.79,0.850,-0.147,-0.183,0.542,-0.060,0.000,0.23,0.05,0,1,1,0.500,0.026,0.000,0.000,0.600,-0.100,0.200
Venusaur,Orthworm,Frenzy Plant,74.5,Giga Impact,63.2,0.19999999999999996,0.17,-0.203,-0.017,0.045,-0.458,0.050,0.000,-0.097,0.039,1,0,1,0.000,0.368,-0.300,0.000,0.600,0.300,0.000
Venusaur,Glimmora,Frenzy Plant,103.2,Sludge Bomb,63.9,0,0.39,-0.012,0.035,-0.048,-0.075,0.170,0.000,0.005,0.078,1,0,1,0.000,0.361,0.000,0.000,0.600,0.300,0.200
Venusaur,Farigiraf,Frenzy Plant,92.8,Psychic,113.5,0.19999999999999996,-0.15,-0.081,-0.263,0.025,-0.233,0.020,0.000,-0.106,0.216,1,0,1,0.000,-0.135,-0.300,0.000,0.600,0.000,-0.200
Venusaur,Kingambit,Frenzy Plant,44.6,Kowtow Cleave,87.7,0.19999999999999996,-0.37,-0.703,-0.164,0.050,-0.458,-0.085,0.000,-0.296,0.549,1,0,0,0.000,0.123,-0.300,-0.500,0.600,-0.200,-0.300
Venusaur,Sinistcha,Sludge Wave,71.9,Hyper Beam,67.1,0,0.05,-0.221,0.091,-0.040,0.000,0.000,0.000,-0.052,0.608,1,0,1,0.000,0.329,-0.300,0.000,0.600,0.000,0.000
Venusaur,Archaludon,Hyper Beam,38.8,Draco Meteor,89,0,-0.5,-0.741,-0.116,-0.055,-0.692,-0.075,0.000,-0.339,0.235,1,0,0,0.000,0.110,0.000,0.000,0.600,0.000,-0.300
Venusaur,Hydrapple,Sludge Wave,116,Draco Meteor,87.1,0.7,0.5,0.148,-0.029,0.213,0.233,-0.020,0.000,0.101,0.05,0,0,1,0.250,0.129,-0.300,0.000,0.600,0.000,0.200
Venusaur,Mega Venusaur,Hyper Beam,51,Hyper Beam,67.7,0,-0.17,-0.660,0.087,0.000,0.000,0.000,0.300,-0.161,0.216,1,0,0,0.000,0.323,0.000,0.000,0.600,0.000,0.000
Venusaur,Mega Charizard X,Hyper Beam,68.6,Heat Wave,92.9,0,-0.24,-0.243,-0.139,-0.160,-0.308,0.120,0.300,-0.143,0.353,1,0,1,0.000,0.071,0.000,0.000,0.600,0.300,0.000
Venusaur,Mega Charizard Y,Hyper Beam,53.6,Heat Wave,156.1,0,-1.02,-0.643,-0.518,-0.160,-0.308,0.070,0.300,-0.363,0.353,1,0,0,0.000,-0.561,0.000,0.000,0.600,0.300,-0.200
Venusaur,Mega Blastoise,Frenzy Plant,159.7,Water Spout,54.2,0,1.06,0.850,0.168,-0.181,0.542,0.050,0.300,0.335,0.02,1,1,1,0.500,0.458,-0.300,-0.500,0.600,0.000,0.200
Venusaur,Mega Beedrill,Hyper Beam,78.6,Lunge,99.4,0,-0.21,-0.176,-0.234,-0.423,-0.383,0.120,0.300,-0.207,0.05,0,0,1,0.000,0.006,0.000,0.000,0.600,0.300,0.000
Venusaur,Mega Pidgeot,Hyper Beam,69.6,Hyper Beam,108.4,0,-0.39,-0.236,-0.232,-0.373,-0.308,0.070,0.300,-0.212,0.05,0,0,1,0.000,-0.084,0.000,0.000,0.600,0.300,-0.200
Venusaur,Mega Clefable,Sludge Wave,95.3,Future Sight,116.1,0,-0.21,0.010,-0.203,-0.032,0.000,-0.250,0.300,-0.064,0.078,1,0,1,0.250,-0.161,-0.300,0.000,0.600,-0.500,-0.200
Venusaur,Mega Alakazam,Frenzy Plant,101.5,Future Sight,210.3,0,-1.09,-0.023,-0.782,-0.460,-0.233,-0.230,0.300,-0.326,0.05,0,0,1,0.000,-1.000,0.000,0.000,0.600,-0.400,0.000
Venusaur,Mega Victreebel,Hyper Beam,61.9,Hyper Beam,72.3,0,-0.1,-0.287,0.060,0.005,0.000,-0.200,0.300,-0.075,0.05,0,0,1,0.000,0.277,-0.300,0.000,0.600,-0.500,0.000
Venusaur,Mega Slowbro,Frenzy Plant,194.1,Future Sight,170.3,0.7,0.45,0.850,-0.528,0.250,0.075,-0.190,0.300,0.176,0.05,0,1,1,0.500,-0.703,-0.300,0.000,0.600,-0.300,0.000
Venusaur,Mega Gengar,Frenzy Plant,53.3,Sludge Bomb,78.1,0,-0.25,-0.645,-0.050,-0.475,-0.383,-0.130,0.300,-0.337,0.216,1,0,0,0.000,0.219,0.000,0.000,0.600,-0.500,0.000
Venusaur,Mega Kangaskhan,Frenzy Plant,76.7,Double-Edge,97.4,0,-0.21,-0.189,-0.222,-0.283,0.000,0.170,0.300,-0.137,0.078,1,0,1,0.000,0.026,0.000,-0.500,0.600,0.300,0.200
Venusaur,Mega Starmie,Frenzy Plant,195.6,Psycho Cut,127.7,0,0.68,0.850,-0.329,-0.495,0.075,0.070,0.300,0.103,0.039,1,1,1,0.500,-0.277,0.000,-0.500,0.600,0.000,0.000
Venusaur,Mega Pinsir,Hyper Beam,71.4,Giga Impact,94.8,0,-0.23,-0.224,-0.207,-0.200,-0.308,0.050,0.300,-0.17,0.05,0,0,1,0.000,0.052,0.000,0.000,0.600,0.300,0.000
Venusaur,Mega Gyarados,Frenzy Plant,130.6,Giga Impact,94.8,0,0.36,0.721,-0.132,-0.045,0.308,-0.100,0.300,0.21,0.078,1,1,1,0.500,0.052,0.000,0.000,0.600,-0.200,0.200
Venusaur,Mega Aerodactyl,Frenzy Plant,92.9,Dual Wingbeat,92.3,0,0.01,-0.081,-0.192,-0.445,-0.308,0.110,0.300,-0.166,0.314,1,0,1,0.000,0.077,0.000,0.000,0.600,0.100,0.000
Venusaur,Mega Dragonite,Hyper Beam,22.9,Hurricane,167.7,0,-1.45,-0.847,-0.588,-0.395,-0.308,-0.125,0.300,-0.508,0.235,1,0,0,0.000,-0.677,0.000,-0.800,0.600,0.000,-0.500
Venusaur,Mega Meganium,Sludge Wave,201.3,Hyper Beam,75.5,0,1.26,0.775,0.115,0.000,0.775,0.090,0.300,0.363,0.118,1,1,1,0.250,0.245,0.000,0.000,0.600,0.100,0.200
Venusaur,Mega Feraligatr,Frenzy Plant,90.6,Double-Edge,140,0,-0.49,-0.096,-0.403,-0.081,0.075,0.140,0.300,-0.109,0.02,1,0,1,0.000,-0.400,-0.300,0.000,0.600,0.300,-0.200
Venusaur,Mega Ampharos,Hyper Beam,51.5,Hyper Beam,83.9,0.7,-0.11,-0.657,-0.010,0.167,0.000,-0.070,0.300,-0.158,0.05,0,0,0,0.000,0.161,-0.300,0.000,0.600,0.000,0.000
Venusaur,Mega Steelix,Frenzy Plant,96,Self-Destruct,107.7,0.7,0.09,-0.060,-0.284,0.325,-0.150,-0.080,0.300,-0.032,0.05,0,0,1,0.000,-0.077,-0.300,0.000,0.600,0.100,-0.200
Venusaur,Mega Scizor,Hyper Beam,31.7,Bug Bite,83.9,0,-0.52,-0.789,-0.141,-0.180,-0.692,0.115,0.300,-0.351,0.078,1,0,0,0.000,0.161,-0.300,-0.500,0.600,0.300,-0.300
Venusaur,Mega Heracross,Hyper Beam,56.8,Megahorn,130.3,0,-0.74,-0.621,-0.345,-0.035,0.000,0.070,0.300,-0.258,0.05,0,0,0,0.000,-0.303,-0.300,0.000,0.600,0.300,-0.200
Venusaur,Mega Skarmory,Hyper Beam,32.9,Brave Bird,212.9,0,-1.8,-0.781,-0.838,-0.307,-0.925,-0.015,0.300,-0.584,0.02,1,0,0,0.000,-1.000,0.000,0.000,0.600,0.100,-0.500
