attacker,defender,best_move,damage_pct,reverse_move,reverse_pct,speed_advantage,score
Charizard,Slowking-Galar,Heat Wave,51.2,Future Sight,86.9,0.7,-0.15
Charizard,Forretress,Heat Wave,368,Explosion,115.7,0.7,2.73
Charizard,Steelix,Heat Wave,173.3,Head Smash,269.3,0.7,-0.75
Charizard,Scizor,Heat Wave,306.2,Bullet Punch,26.1,0.19999999999999996,2.86
Charizard,Heracross,Heat Wave,125.2,Giga Impact,86.3,0,0.39
Charizard,Skarmory,Heat Wave,175.7,Brave Bird,78.4,0,0.97
Charizard,Houndoom,Heat Wave,36.7,Hyper Beam,72.5,0,-0.36
Charizard,Tyranitar,Solar Beam,89.1,Giga Impact,90.8,0.19999999999999996,0.04
Charizard,Pelipper,Solar Beam,76.3,Surf,119,0.19999999999999996,-0.37
Charizard,Gardevoir,Heat Wave,58.7,Future Sight,94.8,0,-0.36
Charizard,Sableye,Heat Wave,104,Foul Play,39.9,0.19999999999999996,0.7
Charizard,Aggron,Heat Wave,95.2,Head Smash,473.2,0.19999999999999996,-3.72
Charizard,Medicham,Heat Wave,86.7,Giga Impact,109.2,0,-0.23
Charizard,Manectric,Heat Wave,95.2,Thunderbolt,126.8,0,-0.32
Charizard,Sharpedo,Solar Beam,209.7,Liquidation,145.1,0,0.65
Charizard,Camerupt,Solar Beam,67.6,Self-Destruct,64.1,0.7,0.25
Charizard,Torkoal,Heat Wave,42.1,Eruption,34,1,0.38
Charizard,Altaria,Heat Wave,30,Sky Attack,84.3,0,-0.54
Charizard,Milotic,Solar Beam,76.5,Scald,109.8,0,-0.33
Charizard,Castform,Heat Wave,84.8,Body Slam,51.6,0,0.33
Charizard,Banette,Heat Wave,95.7,Poltergeist,90.2,0.19999999999999996,0.12
Charizard,Chimecho,Heat Wave,68,Future Sight,79.1,0.19999999999999996,-0.05
Charizard,Absol,Heat Wave,98.6,Giga Impact,88.9,0,0.1
Charizard,Glalie,Heat Wave,143.2,Explosion,107.2,0,0.36
Charizard,Torterra,Heat Wave,124.7,Giga Impact,79.1,0.19999999999999996,0.52
Charizard,Infernape,Heat Wave,39.7,Giga Impact,76.5,0,-0.37
Charizard,Empoleon,Heat Wave,58.5,Hydro Cannon,219.6,0.19999999999999996,-1.55
Charizard,Luxray,Heat Wave,72.3,Supercell Slam,168.6,0,-0.96
Charizard,Roserade,Heat Wave,133.3,Hyper Beam,79.1,0,0.54
Charizard,Rampardos,Solar Beam,152.3,Head Smash,635.3,0.19999999999999996,-4.77
Charizard,Bastiodon,Heat Wave,53.3,Meteor Beam,120.3,0.7,-0.46
Charizard,Lopunny,Heat Wave,68.6,Fake Out,26.1,0,0.42
Charizard,Spiritomb,Heat Wave,69.6,Poltergeist,78.4,0.7,0.12
Charizard,Garchomp,Solar Beam,48.6,Rock Slide,180.4,0,-1.32
Charizard,Lucario,Heat Wave,169.7,Close Combat,31.4,0,1.38
Charizard,Hippowdon,Solar Beam,110.4,Giga Impact,80.4,0.7,0.51
Charizard,Toxicroak,Heat Wave,82.3,Gunk Shot,92.8,0,-0.1
Charizard,Abomasnow,Heat Wave,257,Giga Impact,70.6,0.19999999999999996,1.92
Charizard,Weavile,Heat Wave,146.2,Knock Off,55.6,0,0.91
Charizard,Rhyperior,Solar Beam,258.9,Rock Wrecker,564.7,0.7,-2.85
Charizard,Leafeon,Heat Wave,185.7,Last Resort,73.9,0,1.12
Charizard,Glaceon,Heat Wave,138.6,Hyper Beam,81.7,0.19999999999999996,0.63
Charizard,Gliscor,Heat Wave,78,Giga Impact,71.9,0,0.06
Charizard,Mamoswine,Heat Wave,149.2,Icicle Crash,76.5,0,0.73
Charizard,Gallade,Heat Wave,58.7,Giga Impact,86.3,0,-0.28
Charizard,Froslass,Heat Wave,169.7,Blizzard,41.2,0,1.28
Charizard,Rotom,Heat Wave,91.2,Thunderbolt,119,0,-0.28
Charizard,Rotom-Heat,Heat Wave,35.2,Thunderbolt,126.8,0,-0.92
Charizard,Rotom-Wash,Solar Beam,118.4,Hydro Pump,154.2,0,-0.36
Charizard,Rotom-Frost,Heat Wave,140.8,Thunderbolt,126.8,0,0.14
Charizard,Rotom-Fan,Heat Wave,70.4,Thunderbolt,126.8,0,-0.56
Charizard,Rotom-Mow,Heat Wave,140.8,Thunderbolt,126.8,0,0.14
Charizard,Serperior,Heat Wave,129.3,Giga Impact,62.1,0,0.67
Charizard,Emboar,Heat Wave,35.1,Giga Impact,85.6,0.19999999999999996,-0.44
Charizard,Samurott,Solar Beam,121.2,Hydro Cannon,215.7,0,-0.94
Charizard,Samurott-Hisui,Solar Beam,132.1,Hydro Cannon,133.3,0,-0.01
Charizard,Watchog,Heat Wave,91.9,Giga Impact,100.7,0,-0.09
Charizard,Liepard,Heat Wave,112.2,Giga Impact,68.6,0,0.44
Charizard,Simisage,Heat Wave,177.3,Giga Impact,73.9,0,1.03
Charizard,Simisear,Heat Wave,44,Giga Impact,73.9,0,-0.3
Charizard,Simipour,Solar Beam,148,Liquidation,125.5,0,0.23
Charizard,Excadrill,Heat Wave,140.5,Giga Impact,91.5,0,0.49
Charizard,Audino,Heat Wave,59,Giga Impact,82.4,0.19999999999999996,-0.17
Charizard,Conkeldurr,Heat Wave,72.2,Ice Punch,56.9,0.7,0.36
Charizard,Whimsicott,Heat Wave,173.3,Hyper Beam,57.5,0,1.16
Charizard,Krookodile,Solar Beam,121.2,Giga Impact,82.4,0,0.39
Charizard,Cofagrigus,Heat Wave,67.7,Hyper Beam,66,0.7,0.23
Charizard,Garbodor,Heat Wave,70.3,Explosion,119,0,-0.49
Charizard,Zoroark,Heat Wave,102.2,Hyper Beam,77.1,0,0.25
Charizard,Zoroark-Hisui,Heat Wave,106.2,Hyper Voice,71.2,0,0.35
Charizard,Reuniclus,Heat Wave,57.3,Future Sight,94.8,0.7,-0.16
Charizard,Vanilluxe,Heat Wave,132.9,Explosion,76.5,0,0.56
Charizard,Emolga,Heat Wave,106.2,Wild Charge,113.7,0,-0.07
Charizard,Chandelure,Solar Beam,31.1,Shadow Ball,71.2,0,-0.4
Charizard,Beartic,Heat Wave,130.6,Giga Impact,88.9,0.19999999999999996,0.48
Charizard,Stunfisk,Solar Beam,85.9,Thunderbolt,109.8,0.7,-0.03
Charizard,Stunfisk-Galar,Heat Wave,115.2,Stone Edge,175.2,0.7,-0.39
Charizard,Golurk,Solar Beam,113.4,Poltergeist,94.8,0.19999999999999996,0.25
Charizard,Hydreigon,Heat Wave,30.5,Draco Meteor,102.6,0,-0.72
Charizard,Volcarona,Heat Wave,56.3,Hyper Beam,83.7,0,-0.27
Charizard,Chesnaught,Heat Wave,143.6,Body Press,25.5,0.19999999999999996,1.24
Charizard,Delphox,Heat Wave,30.7,Psychic,67.3,0,-0.37
Charizard,Greninja,Solar Beam,138.8,Hydro Pump,152.9,0,-0.14
Charizard,Diggersby,Solar Beam,120,Giga Impact,79.1,0,0.41
Charizard,Talonflame,Heat Wave,40.5,Brave Bird,94.1,0,-0.54
Charizard,Vivillon,Heat Wave,201.3,Hurricane,70.6,0,1.31
Charizard,Floette,Heat Wave,676,Moonblast,3.9,0.5,6.87
Charizard,Floette-Eternal,Heat Wave,51,Moonblast,37.3,0,0.14
Charizard,Florges,Heat Wave,43.1,Hyper Beam,73.9,0,-0.31
Charizard,Pangoro,Heat Wave,71.2,Giga Impact,85.6,0.19999999999999996,-0.08
Charizard,Furfrou,Heat Wave,68,Giga Impact,96.7,0,-0.29
Charizard,Meowstic,Heat Wave,73.2,Expanding Force,49,0,0.24
Charizard,Meowstic-F,Heat Wave,73.2,Future Sight,73.2,0,0
Charizard,Aegislash,Heat Wave,103.7,Poltergeist,66.7,0.19999999999999996,0.43
Charizard,Aegislash-Blade,Heat Wave,231.1,Poltergeist,103.9,0.19999999999999996,1.33
Charizard,Aromatisse,Heat Wave,58,Hyper Beam,68,1,0.2
Charizard,Slurpuff,Heat Wave,74.5,Hyper Beam,61.4,0,0.13
Charizard,Clawitzer,Solar Beam,117.8,Surf,138.6,0.19999999999999996,-0.15
Charizard,Heliolisk,Heat Wave,70.8,Thunderbolt,130.7,0,-0.6
Charizard,Tyrantrum,Solar Beam,74.5,Head Smash,504.6,0,-4.3
Charizard,Aurorus,Solar Beam,83.8,Meteor Beam,324.2,0.19999999999999996,-2.34
Charizard,Sylveon,Heat Wave,44.1,Hyper Beam,72.5,0.19999999999999996,-0.22
Charizard,Hawlucha,Heat Wave,86.9,Brave Bird,85,0,0.02
Charizard,Dedenne,Heat Wave,89.4,Thunderbolt,109.8,0,-0.2
Charizard,Goodra,Heat Wave,20,Draco Meteor,94.8,0,-0.75
Charizard,Goodra-Hisui,Heat Wave,43.2,Flash Cannon,29.4,0.19999999999999996,0.2
Charizard,Klefki,Heat Wave,156.1,Last Resort,60.8,0,0.95
Charizard,Trevenant,Heat Wave,136.3,Poltergeist,86.9,0.19999999999999996,0.55
Charizard,Gourgeist,Heat Wave,167.1,Explosion,115.7,0,0.51
Charizard,Gourgeist-Small,Heat Wave,180,Explosion,111.1,0,0.69
Charizard,Gourgeist-Large,Heat Wave,156,Explosion,119,0,0.37
Charizard,Gourgeist-Jumbo,Heat Wave,146.3,Explosion,123.5,0.19999999999999996,0.29
Charizard,Avalugg,Heat Wave,194.1,Giga Impact,82.4,1,1.42
Charizard,Avalugg-Hisui,Solar Beam,191.8,Mountain Gale,104.6,0.7,1.08
Charizard,Noivern,Heat Wave,34.4,Draco Meteor,86.9,0,-0.53
Charizard,Decidueye,Heat Wave,121.6,Poltergeist,85,0,0.37
Charizard,Decidueye-Hisui,Heat Wave,119,Giga Impact,80.4,0.19999999999999996,0.45
Charizard,Incineroar,Heat Wave,30,Throat Chop,65.4,0.19999999999999996,-0.29
Charizard,Primarina,Solar Beam,89,Hydro Cannon,239.2,0.19999999999999996,-1.44
Charizard,Toucannon,Heat Wave,75.5,Giga Impact,126.1,0.19999999999999996,-0.45
Charizard,Crabominable,Heat Wave,147.7,Ice Hammer,90.2,0.7,0.78
Charizard,Lycanroc,Solar Beam,145.3,Stone Edge,329.4,0,-1.84
Charizard,Lycanroc-Midnight,Solar Beam,122.5,Stone Edge,329.4,0,-2.07
Charizard,Lycanroc-Dusk,Solar Beam,145.3,Giga Impact,106.5,0,0.39
Charizard,Toxapex,Solar Beam,46.4,Liquidation,98,0.7,-0.31
Charizard,Mudsdale,Solar Beam,101.7,Giga Impact,86.3,0.7,0.36
Charizard,Araquanid,Heat Wave,52.4,Liquidation,123.5,0.7,-0.5
Charizard,Salazzle,Heat Wave,48.3,Belch,88.2,0,-0.4
Charizard,Tsareena,Heat Wave,127.9,Trop Kick,17.6,0,1.1
Charizard,Oranguru,Heat Wave,52.7,Hyper Beam,96.1,0.19999999999999996,-0.37
Charizard,Passimian,Heat Wave,78.9,Giga Impact,84.3,0,-0.05
Charizard,Mimikyu,Heat Wave,69.2,Giga Impact,69.9,0,-0.01
Charizard,Drampa,Heat Wave,32.7,Draco Meteor,108.5,0.7,-0.55
Charizard,Kommo-o,Heat Wave,30,Clanging Scales,49,0,-0.19
Charizard,Corviknight,Heat Wave,122.5,Brave Bird,81,0,0.42
Charizard,Flapple,Heat Wave,95.2,Outrage,94.8,0,0
Charizard,Appletun,Heat Wave,60,Draco Meteor,88.9,0.7,-0.08
Charizard,Sandaconda,Solar Beam,140.1,Last Resort,72.5,0,0.68
Charizard,Polteageist,Heat Wave,62.2,Hyper Beam,83,0,-0.21
Charizard,Hatterene,Heat Wave,68.9,Psychic,76.5,1,0.22
Charizard,Mr. Rime,Heat Wave,120,Future Sight,86.9,0,0.33
Charizard,Runerigus,Solar Beam,112.8,Self-Destruct,95.4,0.7,0.38
Charizard,Alcremie,Heat Wave,56.4,Hyper Beam,72.5,0.19999999999999996,-0.1
Charizard,Morpeko,Heat Wave,106,Aura Wheel,158.2,0,-0.52
Charizard,Dragapult,Heat Wave,35.6,Phantom Force,76.5,0,-0.41
Charizard,Wyrdeer,Heat Wave,65.7,Giga Impact,114.4,0.19999999999999996,-0.43
Charizard,Kleavor,Heat Wave,84.8,Stone Edge,368.6,0,-2.84
Charizard,Basculegion,Solar Beam,100.5,Wave Crash,256.2,0,-1.56
Charizard,Basculegion-F,Solar Beam,100.5,Head Smash,180.4,0,-0.8
Charizard,Sneasler,Heat Wave,71.6,Dire Claw,71.2,0,0
Charizard,Meowscarada,Heat Wave,162.9,Knock Off,51.6,0,1.11
Charizard,Skeledirge,Heat Wave,32.4,Hyper Beam,72.5,0.19999999999999996,-0.34
Charizard,Quaquaval,Solar Beam,122.5,Wave Crash,201.3,0,-0.79
Charizard,Maushold,Heat Wave,78.5,Giga Impact,92.8,0,-0.14
Charizard,Garganacl,Solar Beam,97.1,Explosion,123.5,0.7,-0.05
Charizard,Armarouge,Solar Beam,28.8,Hyper Beam,79.1,0,-0.5
Charizard,Ceruledge,Solar Beam,26,Bitter Blade,39.2,0,-0.13
Charizard,Bellibolt,Heat Wave,58.7,Thunderbolt,125.5,0.7,-0.46
Charizard,Scovillain,Heat Wave,92.9,Giga Impact,78.4,0,0.15
Charizard,Espathra,Heat Wave,81.2,Hyper Beam,68.6,0,0.13
Charizard,Tinkaton,Heat Wave,112.5,Gigaton Hammer,58.8,0,0.54
Charizard,Palafin,Solar Beam,129.1,Wave Crash,173.9,0,-0.45
Charizard,Palafin-Hero,Solar Beam,99.4,Wave Crash,248.4,0,-1.49
Charizard,Orthworm,Heat Wave,202.8,Giga Impact,67.3,0.19999999999999996,1.42
Charizard,Glimmora,Solar Beam,58.2,Power Gem,261.4,0,-2.03
Charizard,Farigiraf,Heat Wave,63.1,Hyper Voice,65.4,0.19999999999999996,0.04
Charizard,Kingambit,Heat Wave,121.1,Kowtow Cleave,94.1,0.19999999999999996,0.33
Charizard,Sinistcha,Heat Wave,152.1,Hyper Beam,77.8,0,0.74
Charizard,Archaludon,Heat Wave,78.8,Electro Shot,137.3,0,-0.59
Charizard,Hydrapple,Heat Wave,61.3,Draco Meteor,100.7,0.7,-0.18
Charizard,Mega Venusaur,Heat Wave,52.3,Hyper Beam,77.8,0,-0.25
Charizard,Mega Charizard X,Weather Ball,24.8,Heat Wave,26.1,0,-0.01
Charizard,Mega Charizard Y,Heat Wave,27.5,Heat Wave,45.1,0,-0.18
Charizard,Mega Blastoise,Solar Beam,90.9,Water Spout,251,0,-1.6
Charizard,Mega Beedrill,Heat Wave,158.6,Poison Jab,105.9,0,0.53
Charizard,Mega Pidgeot,Heat Wave,70.3,Hyper Beam,125.5,0,-0.55
Charizard,Mega Clefable,Heat Wave,51.2,Hyper Beam,83.7,0,-0.33
Charizard,Mega Alakazam,Heat Wave,69.2,Future Sight,121.6,0,-0.52
Charizard,Mega Victreebel,Heat Wave,125.2,Hyper Beam,83.7,0,0.41
Charizard,Mega Slowbro,Solar Beam,109.4,Surf,149,0.7,-0.19
Charizard,Mega Gengar,Heat Wave,71.9,Sludge Bomb,90.2,0,-0.18
Charizard,Mega Kangaskhan,Heat Wave,51.7,Double-Edge,103.9,0,-0.52
Charizard,Mega Starmie,Solar Beam,111.1,Liquidation,164.7,0,-0.54
Charizard,Mega Pinsir,Heat Wave,145.7,Giga Impact,100.7,0,0.45
Charizard,Mega Gyarados,Solar Beam,74.1,Aqua Tail,181.7,0,-1.08
Charizard,Mega Aerodactyl,Solar Beam,52.3,Rock Slide,360.1,0,-3.08
Charizard,Mega Dragonite,Heat Wave,11.4,Draco Meteor,114.4,0,-1.03
Charizard,Mega Meganium,Heat Wave,108.4,Hyper Beam,87.6,0,0.21
Charizard,Mega Feraligatr,Solar Beam,51.9,Liquidation,176.5,0,-1.25
Charizard,Mega Ampharos,Heat Wave,26.1,Thunderbolt,176.5,0.7,-1.29
Charizard,Mega Steelix,Heat Wave,129.3,Head Smash,345.1,0.7,-1.95
Charizard,Mega Scizor,Heat Wave,256.6,Bullet Punch,29.4,0,2.27
Charizard,Mega Heracross,Heat Wave,116.1,Giga Impact,115.7,0,0
Charizard,Mega Skarmory,Heat Wave,132.9,Brave Bird,112.4,0,0.2
Charizard,Mega Houndoom,Heat Wave,34,Hyper Beam,86.3,0,-0.52
Charizard,Mega Tyranitar,Solar Beam,76.6,Giga Impact,105.2,0,-0.29
Charizard,Mega Gardevoir,Heat Wave,51,Future Sight,116.3,0,-0.65
Charizard,Mega Sableye,Heat Wave,67.2,Foul Play,39.9,1,0.57
Charizard,Mega Aggron,Heat Wave,76.6,Head Smash,564.7,0.19999999999999996,-4.82
Charizard,Mega Medicham,Heat Wave,78.5,Giga Impact,147.7,0,-0.69
Charizard,Mega Manectric,Heat Wave,76.6,Thunderbolt,150.3,0,-0.74
Charizard,Mega Sharpedo,Solar Beam,150.3,Liquidation,160.8,0,-0.1
Charizard,Mega Camerupt,Solar Beam,51.7,Self-Destruct,97.4,1,-0.16
Charizard,Mega Altaria,Heat Wave,30,Outrage,94.8,0,-0.65
Charizard,Mega Banette,Heat Wave,77.7,Poltergeist,116.3,0,-0.39
Charizard,Mega Chimecho,Heat Wave,108,Future Sight,100.7,0.19999999999999996,0.13
Charizard,Mega Absol,Heat Wave,98.6,Giga Impact,98.7,0,0
Charizard,Mega Glalie,Heat Wave,143.2,Explosion,139.9,0,0.03
Charizard,Mega Lopunny,Heat Wave,68.6,Close Combat,54.9,0,0.14
Charizard,Mega Garchomp,Solar Beam,44.3,Rock Slide,219.6,0,-1.75
Charizard,Mega Lucario,Heat Wave,169.7,Close Combat,77.1,0,0.93
Charizard,Mega Abomasnow,Heat Wave,218.2,Giga Impact,90.2,0.7,1.49
Charizard,Mega Gallade,Heat Wave,58.7,Giga Impact,105.9,0,-0.47
Charizard,Mega Froslass,Heat Wave,128.3,Blizzard,94.8,0,0.34
Charizard,Mega Emboar,Heat Wave,23.2,Giga Impact,98,0,-0.75
Charizard,Mega Excadrill,Heat Wave,140.5,Giga Impact,105.9,0,0.35
Charizard,Mega Audino,Heat Wave,42.7,Hyper Beam,88.9,0.19999999999999996,-0.4
Charizard,Mega Chandelure,Heat Wave,31.9,Shadow Ball,81,0,-0.49
Charizard,Mega Golurk,Solar Beam,91.5,Poltergeist,113.7,0.19999999999999996,-0.16
Charizard,Mega Chesnaught,Heat Wave,103.1,Body Press,34,0.7,0.9
Charizard,Mega Delphox,Heat Wave,26,Psychic,85,0,-0.59
Charizard,Mega Greninja,Solar Beam,125.2,Hydro Pump,181.7,0,-0.56
Charizard,Mega Floette,Heat Wave,45,Moonblast,58.2,0,-0.13
Charizard,Mega Meowstic,Heat Wave,62.4,Expanding Force,70.6,0,-0.08
Charizard,Mega Hawlucha,Heat Wave,64.7,Brave Bird,110.5,0,-0.46
Charizard,Mega Crabominable,Heat Wave,102.3,Ice Hammer,122.2,0.7,0.01
Charizard,Mega Drampa,Heat Wave,26.8,Draco Meteor,123.5,0.7,-0.76
Charizard,Mega Scovillain,Heat Wave,75.7,Giga Impact,92.8,0,-0.17
Charizard,Mega Glimmora,Solar Beam,51.3,Power Gem,392.2,0,-3.41
Blastoise,Venusaur,Water Spout,40,Frenzy Plant,171.4,0,-1.31
Blastoise,Charizard,Water Spout,184.3,Solar Beam,97.4,0,0.87
Blastoise,Beedrill,Water Spout,105.7,Giga Impact,56.5,0,0.49
Blastoise,Pidgeot,Water Spout,103.2,Giga Impact,78.6,0,0.25
Blastoise,Arbok,Water Spout,111.1,Gunk Shot,70.1,0,0.41
Blastoise,Pikachu,Water Spout,189.1,Volt Tackle,102.6,0,0.87
Blastoise,Raichu,Water Spout,109.6,Volt Switch,50.6,0,0.59
Blastoise,Raichu-Alola,Water Spout,104.4,Volt Tackle,83.1,0,0.21
Blastoise,Clefable,Water Spout,79.4,Misty Explosion,55.2,0.19999999999999996,0.3
Blastoise,Ninetales,Water Spout,167.6,Solar Beam,80.5,0,0.87
Blastoise,Ninetales-Alola,Water Spout,83.8,Hyper Beam,50,0,0.34
Blastoise,Arcanine,Water Spout,179.4,Flare Blitz,39,0,1.4
Blastoise,Arcanine-Hisui,Water Spout,348.2,Rock Slide,50.6,0,2.98
Blastoise,Alakazam,Water Spout,99.2,Future Sight,84.4,0,0.15
Blastoise,Machamp,Water Spout,85.5,Close Combat,87.7,0.19999999999999996,0.04
Blastoise,Victreebel,Water Spout,52.3,Power Whip,149.4,0,-0.97
Blastoise,Slowbro,Water Spout,43.5,Future Sight,68.8,0.7,-0.04
Blastoise,Slowbro-Galar,Water Spout,95.9,Focus Punch,60.4,0.7,0.57
Blastoise,Gengar,Water Spout,115.6,Sludge Bomb,62.3,0,0.53
Blastoise,Kangaskhan,Water Spout,82.2,Double-Edge,70.1,0,0.12
Blastoise,Starmie,Water Spout,51.9,Psycho Cut,22.1,0,0.3
Blastoise,Pinsir,Water Spout,116.4,Giga Impact,70.1,0,0.46
Blastoise,Tauros,Water Spout,108.7,Giga Impact,90.3,0,0.18
Blastoise,Tauros-Paldea-Combat,Water Spout,108.7,Close Combat,77.9,0,0.31
Blastoise,Tauros-Paldea-Blaze,Water Spout,217.3,Close Combat,77.9,0,1.39
Blastoise,Tauros-Paldea-Aqua,Water Spout,54,Close Combat,77.9,0,-0.24
Blastoise,Gyarados,Water Spout,36.5,Giga Impact,70.1,0,-0.34
Blastoise,Ditto,Water Spout,174,Struggle,0,0.19999999999999996,1.8
Blastoise,Vaporeon,Aura Sphere,22.9,Hyper Beam,61,0.19999999999999996,-0.32
Blastoise,Jolteon,Water Spout,92.1,Thunderbolt,110.4,0,-0.18
Blastoise,Flareon,Water Spout,164.3,Last Resort,67.5,0.19999999999999996,1.03
Blastoise,Aerodactyl,Water Spout,201.3,Rock Slide,47.4,0,1.54
Blastoise,Snorlax,Water Spout,48.9,Body Slam,55.2,0.7,0.15
Blastoise,Dragonite,Water Spout,18.7,Draco Meteor,48.7,0,-0.3
Blastoise,Meganium,Water Spout,40,Frenzy Plant,151.9,0,-1.12
Blastoise,Typhlosion,Water Spout,184.3,Solar Beam,97.4,0,0.87
Blastoise,Typhlosion-Hisui,Water Spout,190.5,Shadow Ball,52.6,0,1.38
Blastoise,Feraligatr,Water Spout,45,Double-Edge,64.9,0,-0.2
Blastoise,Ariados,Water Spout,112.4,Megahorn,68.2,0.7,0.65
Blastoise,Ampharos,Water Spout,81.8,Thunderbolt,114.3,0.19999999999999996,-0.27
Blastoise,Azumarill,Water Spout,42.3,Play Rough,41.6,0.19999999999999996,0.07
Blastoise,Politoed,Water Spout,37.6,Hyper Beam,53.9,0,-0.16
Blastoise,Espeon,Water Spout,92.1,Future Sight,82.5,0,0.1
Blastoise,Umbreon,Water Spout,58.8,Last Resort,43.5,0.19999999999999996,0.21
Blastoise,Slowking,Water Spout,33.5,Future Sight,68.8,0.7,-0.14
Blastoise,Slowking-Galar,Water Spout,67.6,Future Sight,74,0.7,0.15
Blastoise,Forretress,Water Spout,122,Explosion,94.2,0.7,0.49
Blastoise,Steelix,Water Spout,229.3,Self-Destruct,72.7,0.7,1.78
Blastoise,Scizor,Water Spout,102.1,Bug Bite,66.9,0.19999999999999996,0.41
Blastoise,Heracross,Water Spout,83.2,Focus Punch,105.2,0,-0.22
Blastoise,Skarmory,Water Spout,116.4,Brave Bird,63,0,0.53
Blastoise,Houndoom,Water Spout,197.3,Hyper Beam,61,0,1.36
Blastoise,Tyranitar,Water Spout,141.7,Focus Punch,74,0.19999999999999996,0.74
Blastoise,Pelipper,Water Spout,60,Hyper Beam,55.2,0.19999999999999996,0.11
Blastoise,Gardevoir,Water Spout,77.6,Energy Ball,80.5,0,-0.03
Blastoise,Sableye,Water Spout,137.6,Foul Play,33.1,0.19999999999999996,1.11
Blastoise,Aggron,Water Spout,252.4,Head Smash,96.1,0.19999999999999996,1.62
Blastoise,Medicham,Water Spout,115.6,Focus Punch,133.1,0,-0.18
Blastoise,Manectric,Water Spout,126.2,Thunderbolt,106.5,0,0.2
Blastoise,Sharpedo,Aura Sphere,120,Giga Impact,68.2,0,0.52
Blastoise,Camerupt,Water Spout,430.3,Earth Power,53.2,0.7,3.98
Blastoise,Torkoal,Water Spout,224.8,Eruption,28.6,1,2.26
Blastoise,Altaria,Water Spout,39.3,Sky Attack,68.2,0,-0.29
Blastoise,Milotic,Water Spout,30,Scald,23.4,0,0.07
Blastoise,Castform,Water Spout,112.4,Solar Beam,45.5,0,0.67
Blastoise,Banette,Water Spout,127.3,Poltergeist,72.7,0.19999999999999996,0.61
Blastoise,Chimecho,Water Spout,90,Energy Ball,67.5,0.19999999999999996,0.28
Blastoise,Absol,Water Spout,130.7,Giga Impact,72.7,0,0.58
Blastoise,Glalie,Water Spout,95.5,Explosion,87,0,0.08
Blastoise,Torterra,Water Spout,82.9,Wood Hammer,153.2,0.19999999999999996,-0.64
Blastoise,Infernape,Water Spout,214.6,Focus Punch,93.5,0,1.21
Blastoise,Empoleon,Aura Sphere,55.3,Hyper Beam,61.7,0.19999999999999996,0
Blastoise,Luxray,Water Spout,96.8,Supercell Slam,137.7,0,-0.41
Blastoise,Roserade,Water Spout,43.7,Petal Dance,159.7,0,-1.16
Blastoise,Rampardos,Water Spout,241.9,Head Smash,128.6,0.19999999999999996,1.19
Blastoise,Bastiodon,Water Spout,139.3,Giga Impact,41.6,0.7,1.19
Blastoise,Lopunny,Water Spout,90.7,Close Combat,40.9,0,0.5
Blastoise,Spiritomb,Water Spout,93.6,Poltergeist,63,0.7,0.52
Blastoise,Garchomp,Water Spout,77,Earthquake,72.7,0,0.04
Blastoise,Lucario,Water Spout,112.4,Close Combat,51.3,0,0.61
Blastoise,Hippowdon,Water Spout,174.9,Earthquake,66.2,0.7,1.3
Blastoise,Toxicroak,Water Spout,108.9,Focus Punch,94.2,0,0.15
Blastoise,Abomasnow,Aura Sphere,61.8,Wood Hammer,137.7,0.19999999999999996,-0.7
Blastoise,Weavile,Aura Sphere,140.7,Knock Off,45.5,0,0.95
Blastoise,Rhyperior,Water Spout,410.5,Rock Wrecker,114.9,0.7,3.17
Blastoise,Leafeon,Water Spout,61.4,Solar Blade,161,0,-1
Blastoise,Glaceon,Water Spout,92.1,Hyper Beam,68.2,0.19999999999999996,0.3
Blastoise,Gliscor,Water Spout,208,Power Whip,93.5,0,1.15
Blastoise,Mamoswine,Water Spout,197.8,Earthquake,72.7,0,1.25
Blastoise,Gallade,Water Spout,77.6,Focus Punch,105.2,0,-0.28
Blastoise,Froslass,Water Spout,112.4,Shadow Ball,25.3,0,0.87
Blastoise,Rotom,Water Spout,122.4,Thunderbolt,101.3,0,0.21
Blastoise,Rotom-Heat,Water Spout,187.2,Thunderbolt,106.5,0,0.81
Blastoise,Rotom-Wash,Water Spout,46.4,Thunderbolt,106.5,0,-0.6
Blastoise,Rotom-Frost,Water Spout,93.6,Thunderbolt,106.5,0,-0.13
Blastoise,Rotom-Fan,Water Spout,93.6,Thunderbolt,106.5,0,-0.13
Blastoise,Rotom-Mow,Water Spout,46.4,Thunderbolt,106.5,0,-0.6
Blastoise,Serperior,Water Spout,42.7,Frenzy Plant,89.6,0,-0.47
Blastoise,Emboar,Water Spout,185.9,Focus Punch,103.9,0.19999999999999996,0.88
Blastoise,Samurott,Water Spout,47.6,Hyper Beam,60.4,0,-0.13
Blastoise,Samurott-Hisui,Aura Sphere,75.2,Giga Impact,63.6,0,0.12
Blastoise,Watchog,Water Spout,122.2,Giga Impact,81.8,0,0.4
Blastoise,Liepard,Water Spout,149.6,Giga Impact,55.8,0,0.94
Blastoise,Simisage,Water Spout,58.7,Solar Blade,149.4,0,-0.91
Blastoise,Simisear,Water Spout,236,Giga Impact,59.7,0,1.76
Blastoise,Simipour,Water Spout,58.7,Giga Impact,59.7,0,-0.01
Blastoise,Excadrill,Water Spout,185.9,Earthquake,74.7,0,1.11
Blastoise,Audino,Water Spout,78.1,Giga Impact,66.9,0.19999999999999996,0.17
